Code,Term,Explanation
AAC-28,pratyaShThIlA,"-,the disorder is characterized by rujaḥ/atyugrarujā [pain/excessive pain], aṣṭhīlāvat ghanaṁ granthi [stony hard round shaped gland], vāta-rōdhanam/vātanirōdhaḥ [obstruction to flatus], viḍ-rōdhanam [obstruction to feces], mūtra-rōdhanam [obstruction in passage of urine], āṭōpaḥ [gurgling sound of the intestines/barborygmus], udarādhmānam [distention of abdomen],prostatic hyperplasia"
AAC-29,vraNAyAmaH,"-,-,post-traumatic convulsion"
SK21(AAC-30),pa~gguH,"-,It is characterised by flaccidity, loss of function in both lower limbs. This may be explained by: (a) obstruction to body channels or severe lack of nutrition leading to aggravation of vatadosha affecting motor functions.,Paraplegia disorder (TM2)"
SL21(AAC-31),minminaH,"-,It is characterised by hypernasal voice leading to nasal twang. This may be explained by: (a) Obstruction to oral, nasal passages, vitiation of vata.,Hypernasal speech disorder (TM2)"
AAC-32,manyAstamBaH,"-,the disorder is characterized by manyāstambhaḥ [torticollis/stiffness of neck],stiff neck/torticollis/wry neck"
SL07(AAC-33),mUkatvam,"-,It is characterised by inability to speak. This may be explained by: (a) Vatadosha and kaphadosha affecting speech faculties.,Speech disorder (TM2)"
SP40(AAC-34),vAtakaNTakam,"-,It is characterised by pain in heel especially during walking. This may be explained by: (a) Increased vatadosha affecting the heel.,Achillodynia disorder (TM2)"
SK51(AAC-35),viSvAcI,"-,It is characterised by pain in the neck, throat radiating up to the upper limbs, restricted movements. May be associated with, insomnia, temporary loss of hearing, memory. This may be explained by: (a) vitiation of vatadosha, pittadosha affecting neck, upper arms.,Cervicobrachial pain disorder (TM2)"
SK52(AAC-36),kampaH/vepathuH,"-,It is characterised by tremors, rigidity, and may be associated with dryness of the skin and insomnia. This may be explained by: (a) aggravation of vata affecting the motor system.,Tremor disorder (TM2)"
AAC-37,SirograhaH,"-,-,head and neck rigidity"
AAC-38(SK22),sarvA~ggavAtaH/sarvA~ggarogaH,"-,-,Total body paralysis disorder (TM2) ⇒/Quadriplegia (TM2)"
AAC-39(SL7Y),sirAgrahaH,"-,-,Vasoconstriction disorder (TM2) ⇒"
AAC-40(SK5Y),hanugrahaH/hanusraMsa,"-,-,Lock-jaw disorder (TM2) ⇒"
SR20(AAD),AvRuta-vAtaH/AvaraNavAta,"-,It is characterised by hampering of the normal functioning of the dosha leading to local or systemic symptoms. This may be explained the occlusion of the free flowing and all-pervading Vata dosha or subtype of it by one another or by Pitta, Kapha, tissues, food and excreta.,Pattern of occlusion (TM2)"
AAD-1,anyonyAvaraNaH/paraspara-AvaraNaH,"-,-,mutual occlusion of vāta"
AAD-1.1,prANAvRutavyAnavAtaH,"-,the disorder is characterized by sarvēndriyāṇāṁ śūnyatva [loss of ability of sense organs], smr̥tikṣayaḥ [loss of memory], balakṣayaḥ [loss of physical strength or weakness],disorders of vyānavāta occluded by prāṇāvāta"
AAD-1.2,vyAnAvRutaprANavAtaH,"-,the disorder is characterized by svēdōऽtyartham [excessive sweating], lōmaharṣaḥ [horripilation], tvagdōṣaḥ [skin diseases], suptagātratā [numbness in the body parts],disorders of prāṇavāta occluded by vyānāvāta"
AAD-1.3,prANAvRutasamAnavAtaH,"-,the disorder is characterized by jaḍatvam [dullness/frigidity/inactiveness], gadgadatvam [stuttering/stammmering], mūkatvam [dumbness/aphasia],disorders of samānavāta occluded by prāṇāvāta"
AAD-1.4,samAnAvRuta-apAnavAtaH,"-,the disorder is characterized by grahaṇī [derangement of agni situated in grahaṇī], pārśvagadaḥ [pain/disease in flanks], hr̥dgadaḥ [diseases of heart], āmāśayaśūlam [colicky pain in epigastric region],disorders of apāṇavāta occluded by samānāvāta"
AAD-1.5,prANAvRuta-udAnavAtaH,"-,the disorder is characterized by śirōgrahaḥ [stiffness of head], pratiśyāyaḥ [cold, catarrh], niḥśvāsōcchvāsasaṁgrahaḥ/niḥśvāsōcchvāsasaṁrōdhaḥ [obstruction/restriction to respiration], hr̥drōgaḥ [diseases of heart], mukhaśōṣaḥ [dryness in mouth],disorders of udānavāta occluded by prāṇāvāta"
AAD-1.6,udAnAvRutaprANavAtaH,"-,the disorder is characterized by karmanāśaḥ [loss of activities], ōjōnāśaḥ [loss of vitality/bodily strength, energy, power], balanāśaḥ [loss of strength], varṇanāśaḥ [loss of lustre/complexion], mr̥tyuḥ [death],disorders of prāṇavāta occluded by udānāvāta"
AAD-1.7,udAnAvRuta-apAnavAtaH,"-,the disorder is characterized by chardiḥ [vomiting], śvāsaḥ [breathlessness/difficult breathing],disorders of apāṇavāta occluded by udānā vāta"
AAD-1.8,apAnAvRuta-udAnavAtaH,"-,the disorder is characterized by mōhaḥ [semiconsciousness or stupefaction], alpāgniḥ [insufficient digestive power/capacity], atīsāraḥ [diarrhoea],disorders of udānavāta occluded by apāṇavāta"
AAD-1.9,vyAnAvRuta-apAnavAtaH,"-,the disorder is characterized by vamiḥ [vomiting], ādhmānam [abdominal distension], udāvartaḥ [upword movement of vayu due to retention of stool and urine], gulmaḥ [palpable glandular enlargment in abdomen/abdominal lump], artiḥ [pain], parikartikā [sharp cutting pain in anus],disorders of apāṇavāta occluded by vyAnA vāta"
AAD-1.10,apAnAvRuta-vyAnavAtaH,"-,the disorder is characterized by viṭ-atipravr̥ttiḥ [excessive defecation], mūtra-atipravr̥ttiḥ [excessive micturition], rētas-atipravr̥ttiḥ [excessive semen/ejaculation],disorders of vyānavāta occluded by apāṇavāta"
AAD-1.11,samAnAvRuta-vyAnavAtaH,"-,the disorder is characterized by mūrcchā [syncope/attacks of swooning], tandrā [drowsiness/lassitude], pralāpaḥ [excess talking/irrelevant speech/incoherent speech], aṅgasādaḥ [exhaustion or tirednes to body /inability to perform physical activities], agnikṣayaḥ [diminution of agni (digestive power)], ōjaḥkṣayaḥ [diminution of vitality/body energy/power], balakṣayaḥ [loss of physical strength or weakness],disorders of apāṇavāta occluded by samAnA vāta"
AAD-1.12,udAnAvRutavyAnavAtaH,"-,the disorder is characterized by stabdhatā [stiffness], alpāgnitā [insufficient digestive power/capacity], asvēdaḥ [anhidrosis/lack of sweating], cēṣṭāhāniḥ [loss of activities/motor function], nimīlanam [having the eyes closed],disorders of vyānavāta occluded by udAna vāta"
AAD-1.13,apAnAvRutasamAnavAtaH,"-,-,disorders of samānavāta occluded by apāṇavāta"
AAD-1.14,apAnAvRuta-prANavAtaH,"-,-,disorders of prāṇāvāta occluded by apāṇavāta"
AAD-1.15,prANAvRuta-apAnavAtaH,"-,-,disorders of apāṇavāta occluded by prāṇavāta"
AAD-1.16,samAnAvRutaprANavAtaH,"-,-,disorders of prāṇavāta occluded by samānavāta"
AAD-1.17,samAnAvRuta-udAnavAtaH,"-,-,disorders of udānavāta occluded by samānavāta"
AAD-1.18,udAnAvRutasamAnavAtaH,"-,-,disorders of samānavāta occluded by udAna vāta"
AAD-1.19,vyAnAvRuta-udAnavAtaH,"-,-,disorders of udānavāta occluded by vyānavāta"
AAD-1.20,vyAnAvRutasamAnavAtaH,"-,-,disorders of samānavāta occluded by vyāna vāta"
AAD-2,doShAvRuta-vAtaH,"-,-,occlusion of vāta by dōṣa"
AAD-2.1(SR20),pittAvRutavAtaH,"-,-,Pattern of vāta occluded by pitta (TM2) ⇒"
AAD-2.2(SR20),kaPAvRutavAtaH,"-,-,Pattern of vāta occluded by kapha (TM2) ⇒"
AAD-2.3(SR20),pittAvRutaprANavAtaH,"-,-,Pattern of primary impulse of vata occluded by pitta (TM2) ⇒"
AAD-2.4(SR20),kaPAvRutaprANavAtaH,"-,-,Pattern of primary impulse of vata occluded by kapha (TM2) ⇒"
AAD-2.5(SR20),pittAvRuta-udAnavAtaH,"-,-,Pattern of ascending vata occluded by pitta (TM2) ⇒"
AAD-2.6(SR20),kaPAvRuta-udAnavAtaH,"-,-,Pattern of ascending vata occluded by kapha (TM2) ⇒"
AAD-2.7(SR20),pittAvRuta-samAnavAtaH,"-,-,Pattern of kindling vata occluded by pitta (TM2) ⇒"
AAD-2.8(SR20),kaPAvRutasamAnavAtaH,"-,-,Pattern of kindling vata occluded by kapha (TM2) ⇒"
AAD-2.9(SR20),pittAvRutavyAnavAtaH,"-,-,Pattern of circulating vata occluded by pitta (TM2) ⇒"
AAD-2.10(SR20),kaPAvRutavyAnavAtaH,"-,-,Pattern of circulating vata occluded by kapha (TM2) ⇒"
AAD-2.11(SR20),pittAvRuta-apAnavAtaH,"-,-,Pattern of descending vata occluded by pitta (TM2) ⇒"
AAD-2.12(SR20),kaPAvRuta-apAnavAtaH,"-,-,Pattern of descending vata occluded by kapha (TM2) ⇒"
AAD-2.13,kaPapittAvRutavAtaH,"-,-,disorders of vāta occluded by kapha and pitta"
AAD-3,dhAtvAvRutavAtaH,"-,-,occlusion of vāta by dhātu"
AAD-3.1(SR20),raktAvRutavAtaH,"-,-,Pattern of vāta occluded by blood (TM2) ⇒"
AAD-3.2(SR20),mAMsAvRutavAtaH,"-,-,Pattern of vāta occluded by muscle tissue (TM2) ⇒"
AAD-3.3(SR20),medasAvRutavAtaH,"-,-,Pattern of vāta occluded by fat (TM2) ⇒"
AAD-3.4(SR20),asthyAvRutavAtaH,"-,-,Pattern of vāta occluded by bone tissue (TM2) ⇒"
AAD-3.5(SR20),majjAvRutavAtaH,"-,-,Pattern of vāta occluded by bone marrow (TM2) ⇒"
AAD-3.6(SR20),SukrAvRutavAtaH,"-,-,Pattern of vāta occluded by reproductive tisses (TM2) ⇒"
AAD-3.7(SR20),sarvadhAtvAvRutavAtaH,"-,-,Pattern of vāta occluded by all primary structural components of the body (TM2) ⇒"
AAD-4(SR20),malAvRutavAtaH,"-,-,Pattern of occlusion of vāta by faeces (TM2) ⇒"
AAD-4.1(SR20),mUtrAvRutavAtaH,"-,-,Pattern of vāta occluded by urine (TM2) ⇒"
AAD-4.2,varcasAvRutavAtaH,"-,the disorder is characterized by ativibandhaḥ [severe constipation], svē sthānē parikr̥ntati [cutting type of pain in svasthana i.e. rectum/pakvāśaya], vrajatyāśu jarāṁ snēhaḥ [instantaneous digestion of the ingested fat], bhuktē cānahyatē naraḥ [abdominal distention on consumption of food], cirāt pīḍitamannēna duḥkhaṁ śuṣkaṁ śakr̥t sr̥jēt [due to pressure of the undigested food, the patient voids after along time. the voiding is painfull and the stool is dry], śrōṇivaṅkṣaṇapr̥ṣṭhēṣu ruk [pain in the hips, groin, and back], vilōmaḥ mārutaḥ [upward movement of vāyu (flatus or gas) in the abdomen], asvasthaṁ hr̥dayam [discomfort in the cardiac region/heart],disorders of vāta occluded by faeces"
AAD-5(SR20),annAvRutavAtaH,"-,-,Pattern of vāta occluded by food (TM2) ⇒"
AAE,sthAnaviSeSha-kupitavAtaH,"-,-,location specific vitiated vāta"
AAE-1,koShThASritavAtakopaH,"-,the disorder is characterized by arśaḥ [hemorrhoids], gulmaḥ [palpable glandular enlargment in abdomen/abdominal lump], pārśvaśūlam [pain in sides of chest/flanks], bradhnaḥ [inguinal swelling/herniation], mūtranigrahaḥ [retention of urine], varca-nigrahaḥ [retention of faeces], hr̥drōgaḥ [diseases of heart],vitiated vāta in kōṣṭha"
AAE-2,sarvA~ggakupitavAtaH,"-,the disorder is characterized by gātrasphuraṇam [flickering/twitching in various parts of body], sandhisphuṭanam [bursting type of pain in joints], gātrabhañjanam [feeling as if limbs are being broken], vēdanā-parītaḥ [severe pain], tōdaḥ [pricking pain], bhēdaḥ [breaking type of pain], sphuraṇam [pulsating sensation], stambhanam [stiffening of body], ākṣēpaṇam [convulsion], sandhi-ākuñcanam [contraction of joint], sandhi-kampanam [trembling of joint],vitiated vāta in entire body"
AAE-3,gudasthitavAtaH,"-,the disorder is characterized by viḍgrahaḥ [retention of feces], mūtragrahaḥ [obstruction/retention in the passage of urine], vātagrahaḥ [retention of flatus], śūlam [sharp pain in anus], ādhmānam [abdominal distension], aśmarī [urolithiasis], śarkarā [mutiple gravely particles in urine], jaṅghārōgaḥ(rujā) [pain in calf muscles], jaṅghāśōṣaḥ [wasting of calf region], ūrurōgaḥ(rujā) [pain in thighs], ūruśōṣaḥ [wasting of thighs], trik-rōgaḥ(rujā) [pain in sacral iliac region of back], trik-śōṣaḥ [wasting of sacroiliac region of back], pādarōgaḥ(rujā) [pain in legs/feet], pādaśōṣaḥ [wasting of legs], pr̥ṣṭharōgaḥ(rujā) [pain in back], pr̥ṣṭhaśōṣaḥ [wasting of back],vitiated vāta in rectum"
AAE-4,AmASayagatavAtaH,"-,the disorder is characterized by hr̥daya-ruk [pain in the pericordial region/angina pectoris], nābhi- ruk [pain in the umbilical region], pārśvaruk [pain in sides of chest/flanks], udararuk [pain in the abdomen], tr̥ṣṇā [thirst], udgāraḥ [eructation], visūcikā [loose motions and vomitings caused by ama], kāsaḥ [cough], kaṇṭha-śōṣaḥ [dryness in the throat], āsyaśōṣaḥ [dryness in mouth], śvāsaḥ [breathlessness/difficult breathing], vamathuḥ [vomiting], kaṇṭhōparōdhaḥ [choking sensation of throat/obstruction of throat], nābhērūrdhvavyādhayaḥ [diseases of above nabhi/umbilicus],vitiated vāta in stomach"
AAE-5,pakvASayagatavAtaH,"-,the disorder is characterized by antrakūjanam [barborygmus/gurgling sound of intestines], śūlaḥ [colicky pain in the abdomen], āṭōpaḥ [gurgling sound of the intestines/barborygmus], mūtrakr̥cchram [dysuria], kr̥cchrapurīṣatvam [diffuculty in passing stool], ānāhaḥ [barborygmus with distention], trikavēdanām [pain in the sacroiliac region], malarōdhaḥ [constipation], aśmarī [urolithiasis], vardhma [herniation], arśas [haemorrhoids], trikagraham [stiffness of sacroiliac region], pr̥ṣṭhagraham [stiffness of back], kaṭigraham [stiffness of low back],vitiated vāta in colon"
AAE-6,SrotrAdIndriyagatavAtaH,"-,the disorder is characterized by indriyavadham [impairment of the functions of sense organs],vitiated vāta in ears"
AAE-7,tvak^-gatavAtaH,"-,the disorder is characterized by tvak-rūkṣatvam [dryness of skin], tvak- sphuṭitā [cracking of skin], tvak-suptatvam [numbness in skin], tvak-kr̥śatvam [thining of skin/skin atrophy], tvak- kr̥ṣṇatvam [blackening of skin], tudyatē/nistōdanam [pricking pain in skin], ātanyatē sarāgā [stretching and redness of skin], parvaruk [pain in small joints], cumacumāyanam [skin irritation as if application of mustard paste], tvagbhēdam [cracking of skin], vaivarṇyam [discolouration], paripōṭanam [scaling of skin],vitiated vāta in skin"
AAE-8,asRuggatavAtaH/raktagatavAta,"-,the disorder is characterized by rujastīvrāḥ [acute pain], sasantāpāḥ [with burning sensation], vaivarṇyaṁ [discolouration], kr̥śatā [emaciation], aruciḥ [tastelessness], gātrē cārūṁṣi [appearance of rash/scabs on the body], bhuktasya stambhaḥ gātrē [stiffness of the body after taking food], svāpam [sleepiness/numbness], rāgam [redness/congestion], annasya viṣṭambhaḥ [indigestion of food], bhramaḥ [giddiness or dizziness], vraṇaḥ [wound/ulcer/sore],vitiated vāta in rakta"
AAE-9,mAMsagatavAtakopa,"-,the disorder is characterized by gurvaṅgam [heavyness of the body], tudyatēऽtyarthaṁ daṇḍamuṣṭihataṁ tathā [excessive pain in the body as if beaten by a stick or with fist-cuffs], saruk śramitamatyartham [pain and excessive fatigue], karkaśa-granthiḥ [glandular swelling which is hard/firm/rough], tōdaḥ [pricking pain], śramam [exhaustion/fatigue], atiruk [severe pain], stabdham [stiffness], saśūla-granthiḥ [glandular swelling with pain],vitiated vāta in māmsa"
AAE-10,medogatavAtaH,"-,the disorder is characterized by gurvaṅgam [heavyness of the body], tudyatēऽtyarthaṁ daṇḍamuṣṭihataṁ tathā [excessive pain in the body as if beaten by a stick or with fist-cuffs], saruk śramitamatyartham [pain and excessive fatigue], karkaśa-granthiḥ [glandular swelling which is hard/firm/rough], tōdaḥ [pricking pain], śramam [exhaustion/fatigue], atiruk [severe pain], stabdham [stiffness], mandaruk [mild pain], avraṇa-granthiḥ [glandular swelling without ulcer],vitiated vāta in mēdas"
AAE-11,asthigatavAtaH,"-,the disorder is characterized by asthiparvaṇāṁ bhēdaḥ [cracking type of pain in the bones and small joints], sandhiśūlam [pain in the joints], māṁsakṣayaḥ [extreme wasting of muscles/diminution of muscle mass], balakṣayaḥ [loss of physical strength or weakness], asvapnaḥ [insomnia/sleeplessness], santatā ruk [constant pain], sakthiśūlam [pain in thighs], sandhisaśūlam [pain in joints], asthiśūlam [pain in the bones], tīvraṁ balakṣayam [severe loss of physical strength], asthiśōṣaḥ [diminution of asthi/osteoenia/osteoporosis],aggravation of vāta in asthi"
AAE-12,majjAgatavAtaH,"-,the disorder is characterized by asthiparvaṇāṁ bhēdaḥ [cracking type of pain in the bones and small joints], sandhiśūlam [pain in the joints], māṁsakṣayaḥ [extreme wasting of muscles/diminution of muscle mass], balakṣayaḥ [loss of physical strength or weakness], asvapnaḥ [insomnia/sleeplessness], santatā ruk/rujam [constant pain], asthisauṣiryaḥ [porousness of bones], stabdhatā [stiffness],vitiated vāta in majjā"
AAE-13,SukragatavAtaH,"-,the disorder is characterized by garbham badhnāti [delayed labour/postterm delivery], garbhakṣipraṁ muñcati [miscarriage/abortion/preterm delivery], śukraṁ badhnāti/śukrasya saṅgam [delayed ejaculation], śukraṁ kṣipraṁ muñcati/śukrasya śīghramutsargam [premature ejaculation], vikr̥tiṁ janayēt [congenital anamolies in offspring], śukrasya apravr̥ttiḥ [inability to ejaculate],vitiated vāta in śukra"
AAE-14,snAyugatavAtaH,"-,the disorder is characterized by bāhyāyāmaḥ [external bending of body], antarāyāmaḥ [internal bending of body], khallī [shooting pain in extremities], kubjatvam [hump backed], sarvāṅgarōgaḥ [quadriplegia], ēkāṅgarōgaḥ [monoplegia], stambhaḥ [rigidity/stiffness], kampaḥ [tremors], śūlam [sharp pain], ākṣēpaṇam [convulsion], gr̥dhrasī [sciatica],vitiated vāta in snāyu"
